date,cusip,issuer,sector,bond_spread_bps,cds_spread_bps,basis_bps
2026-03-10,34567A100,RetailCo Inc,Retail,487.03,512.53,-25.51
2026-03-11,34567A100,RetailCo Inc,Retail,496.34,522.33,-25.99
2026-03-12,34567A100,RetailCo Inc,Retail,507.15,532.4,-25.24
2026-03-13,34567A100,RetailCo Inc,Retail,497.92,519.61,-21.69
2026-03-16,34567A100,RetailCo Inc,Retail,507.41,526.99,-19.57
2026-03-17,34567A100,RetailCo Inc,Retail,514.68,537.03,-22.35
2026-03-18,34567A100,RetailCo Inc,Retail,520.25,539.23,-18.99
2026-03-19,34567A100,RetailCo Inc,Retail,513.82,532.1,-18.28
2026-03-20,34567A100,RetailCo Inc,Retail,524.32,540.97,-16.65
2026-03-23,34567A100,RetailCo Inc,Retail,503.1,516.16,-13.06
2026-03-24,34567A100,RetailCo Inc,Retail,509.97,525.89,-15.92
2026-03-25,34567A100,RetailCo Inc,Retail,523.92,540.01,-16.09
2026-03-26,34567A100,RetailCo Inc,Retail,516.33,533.82,-17.5
2026-03-27,34567A100,RetailCo Inc,Retail,522.39,543.88,-21.5
2026-03-30,34567A100,RetailCo Inc,Retail,519.36,540.07,-20.71
2026-03-31,34567A100,RetailCo Inc,Retail,513.99,528.5,-14.51
2026-04-01,34567A100,RetailCo Inc,Retail,513.77,532.96,-19.19
2026-04-02,34567A100,RetailCo Inc,Retail,509.97,529.32,-19.35
2026-04-03,34567A100,RetailCo Inc,Retail,500.64,518.47,-17.83
2026-04-06,34567A100,RetailCo Inc,Retail,502.88,520.49,-17.6
2026-04-07,34567A100,RetailCo Inc,Retail,501.25,519.21,-17.97
2026-04-08,34567A100,RetailCo Inc,Retail,511.82,533.11,-21.29
2026-04-09,34567A100,RetailCo Inc,Retail,500.6,521.39,-20.79
2026-04-10,34567A100,RetailCo Inc,Retail,496.1,518.87,-22.76
2026-04-13,34567A100,RetailCo Inc,Retail,498.33,526.65,-28.32
2026-04-14,34567A100,RetailCo Inc,Retail,490.46,515.87,-25.41
2026-04-15,34567A100,RetailCo Inc,Retail,494.14,517.24,-23.1
2026-04-16,34567A100,RetailCo Inc,Retail,504.37,527.42,-23.05
2026-04-17,34567A100,RetailCo Inc,Retail,485.91,508.46,-22.55
2025-10-01,34567B200,ShopNet LLC,Retail,555.0,555.0,-20.0
2025-10-02,34567B200,ShopNet LLC,Retail,548.18,571.03,-22.85
2025-10-03,34567B200,ShopNet LLC,Retail,554.01,577.85,-23.84
2025-10-06,34567B200,ShopNet LLC,Retail,553.52,577.82,-24.3
2025-10-07,34567B200,ShopNet LLC,Retail,557.32,585.19,-27.87
2025-10-08,34567B200,ShopNet LLC,Retail,555.42,581.89,-26.47
2025-10-09,34567B200,ShopNet LLC,Retail,581.06,609.42,-28.36
2025-10-10,34567B200,ShopNet LLC,Retail,596.69,625.62,-28.93
2025-10-13,34567B200,ShopNet LLC,Retail,592.45,622.59,-30.14
2025-10-14,34567B200,ShopNet LLC,Retail,594.88,627.07,-32.19
2025-10-15,34567B200,ShopNet LLC,Retail,596.36,628.65,-32.29
2025-10-16,34567B200,ShopNet LLC,Retail,601.18,634.09,-32.91
2025-10-17,34567B200,ShopNet LLC,Retail,594.24,628.16,-33.92
2025-10-20,34567B200,ShopNet LLC,Retail,573.44,609.26,-35.82
2025-10-21,34567B200,ShopNet LLC,Retail,559.81,594.92,-35.1
2025-10-22,34567B200,ShopNet LLC,Retail,559.4,590.45,-31.05
2025-10-23,34567B200,ShopNet LLC,Retail,555.81,586.59,-30.78
2025-10-24,34567B200,ShopNet LLC,Retail,563.21,591.58,-28.37
2025-10-27,34567B200,ShopNet LLC,Retail,552.05,583.97,-31.92
2025-10-28,34567B200,ShopNet LLC,Retail,532.64,564.25,-31.61
2025-10-29,34567B200,ShopNet LLC,Retail,546.58,581.01,-34.43
2025-10-30,34567B200,ShopNet LLC,Retail,541.74,579.94,-38.2
2025-10-31,34567B200,ShopNet LLC,Retail,533.08,573.21,-40.13
2025-11-03,34567B200,ShopNet LLC,Retail,525.79,563.02,-37.23
2025-11-04,34567B200,ShopNet LLC,Retail,527.17,562.11,-34.94
2025-11-05,34567B200,ShopNet LLC,Retail,528.18,562.59,-34.41
2025-11-06,34567B200,ShopNet LLC,Retail,519.78,558.1,-38.32
2025-11-07,34567B200,ShopNet LLC,Retail,522.38,561.27,-38.89
2025-11-10,34567B200,ShopNet LLC,Retail,517.9,556.12,-38.22
2025-11-11,34567B200,ShopNet LLC,Retail,510.73,548.59,-37.86
2025-11-12,34567B200,ShopNet LLC,Retail,504.83,547.38,-42.55
2025-11-13,34567B200,ShopNet LLC,Retail,520.09,564.95,-44.85
2025-11-14,34567B200,ShopNet LLC,Retail,522.6,567.7,-45.1
2025-11-17,34567B200,ShopNet LLC,Retail,517.89,561.73,-43.83
2025-11-18,34567B200,ShopNet LLC,Retail,519.27,568.68,-49.4
2025-11-19,34567B200,ShopNet LLC,Retail,511.95,561.84,-49.89
2025-11-20,34567B200,ShopNet LLC,Retail,503.99,553.61,-49.61
2025-11-21,34567B200,ShopNet LLC,Retail,494.15,541.72,-47.57
2025-11-24,34567B200,ShopNet LLC,Retail,494.39,540.31,-45.92
2025-11-25,34567B200,ShopNet LLC,Retail,490.09,534.63,-44.54
2025-11-26,34567B200,ShopNet LLC,Retail,493.48,540.1,-46.62
2025-11-27,34567B200,ShopNet LLC,Retail,497.69,549.16,-51.47
2025-11-28,34567B200,ShopNet LLC,Retail,504.49,557.02,-52.53
2025-12-01,34567B200,ShopNet LLC,Retail,501.84,551.95,-50.11
2025-12-02,34567B200,ShopNet LLC,Retail,490.83,537.53,-46.7
2025-12-03,34567B200,ShopNet LLC,Retail,478.57,523.58,-45.01
2025-12-04,34567B200,ShopNet LLC,Retail,478.11,522.13,-44.01
2025-12-05,34567B200,ShopNet LLC,Retail,496.31,539.46,-43.15
2025-12-08,34567B200,ShopNet LLC,Retail,501.29,545.9,-44.62
2025-12-09,34567B200,ShopNet LLC,Retail,491.74,536.76,-45.02
2025-12-10,34567B200,ShopNet LLC,Retail,496.9,537.83,-40.93
2025-12-11,34567B200,ShopNet LLC,Retail,495.99,539.35,-43.36
2025-12-12,34567B200,ShopNet LLC,Retail,489.44,528.85,-39.41
2025-12-15,34567B200,ShopNet LLC,Retail,498.83,539.12,-40.29
2025-12-16,34567B200,ShopNet LLC,Retail,507.73,544.79,-37.06
2025-12-17,34567B200,ShopNet LLC,Retail,514.85,555.51,-40.66
2025-12-18,34567B200,ShopNet LLC,Retail,506.15,545.42,-39.27
2025-12-19,34567B200,ShopNet LLC,Retail,511.83,553.02,-41.19
2025-12-22,34567B200,ShopNet LLC,Retail,518.28,563.09,-44.81
2025-12-23,34567B200,ShopNet LLC,Retail,522.72,567.06,-44.35
2025-12-24,34567B200,ShopNet LLC,Retail,525.57,567.47,-41.9
2025-12-25,34567B200,ShopNet LLC,Retail,522.97,567.07,-44.09
2025-12-26,34567B200,ShopNet LLC,Retail,513.4,561.32,-47.92
2025-12-29,34567B200,ShopNet LLC,Retail,503.56,551.79,-48.23
2025-12-30,34567B200,ShopNet LLC,Retail,501.45,549.98,-48.53
2025-12-31,34567B200,ShopNet LLC,Retail,513.49,560.72,-47.24
2026-01-01,34567B200,ShopNet LLC,Retail,505.43,550.38,-44.95
2026-01-02,34567B200,ShopNet LLC,Retail,507.06,552.23,-45.17
2026-01-05,34567B200,ShopNet LLC,Retail,500.63,541.25,-40.61
2026-01-06,34567B200,ShopNet LLC,Retail,497.68,537.82,-40.13
2026-01-07,34567B200,ShopNet LLC,Retail,500.68,541.76,-41.08
2026-01-08,34567B200,ShopNet LLC,Retail,510.03,555.22,-45.19
2026-01-09,34567B200,ShopNet LLC,Retail,506.05,551.98,-45.93
2026-01-12,34567B200,ShopNet LLC,Retail,511.39,558.24,-46.85
2026-01-13,34567B200,ShopNet LLC,Retail,498.7,543.23,-44.53
2026-01-14,34567B200,ShopNet LLC,Retail,502.6,546.05,-43.45
2026-01-15,34567B200,ShopNet LLC,Retail,506.05,552.53,-46.48
2026-01-16,34567B200,ShopNet LLC,Retail,501.29,547.42,-46.13
2026-01-19,34567B200,ShopNet LLC,Retail,504.15,548.68,-44.53
2026-01-20,34567B200,ShopNet LLC,Retail,499.53,540.32,-40.79
2026-01-21,34567B200,ShopNet LLC,Retail,502.45,541.1,-38.65
2026-01-22,34567B200,ShopNet LLC,Retail,504.07,540.9,-36.83
2026-01-23,34567B200,ShopNet LLC,Retail,515.78,552.54,-36.76
2026-01-26,34567B200,ShopNet LLC,Retail,512.56,548.43,-35.87
2026-01-27,34567B200,ShopNet LLC,Retail,508.82,541.64,-32.82
2026-01-28,34567B200,ShopNet LLC,Retail,505.44,541.68,-36.24
2026-01-29,34567B200,ShopNet LLC,Retail,511.63,548.82,-37.19
2026-01-30,34567B200,ShopNet LLC,Retail,515.89,555.09,-39.2
2026-02-02,34567B200,ShopNet LLC,Retail,508.99,547.32,-38.33
2026-02-03,34567B200,ShopNet LLC,Retail,508.55,543.89,-35.34
2026-02-04,34567B200,ShopNet LLC,Retail,503.76,540.67,-36.91
2026-02-05,34567B200,ShopNet LLC,Retail,503.42,546.39,-42.96
2026-02-06,34567B200,ShopNet LLC,Retail,494.63,538.71,-44.08
2026-02-09,34567B200,ShopNet LLC,Retail,494.94,536.81,-41.87
2026-02-10,34567B200,ShopNet LLC,Retail,489.79,530.4,-40.61
2026-02-11,34567B200,ShopNet LLC,Retail,484.89,524.51,-39.62
2026-02-12,34567B200,ShopNet LLC,Retail,488.64,529.03,-40.4
2026-02-13,34567B200,ShopNet LLC,Retail,482.47,526.15,-43.67
2026-02-16,34567B200,ShopNet LLC,Retail,487.45,529.92,-42.47
2026-02-17,34567B200,ShopNet LLC,Retail,491.6,536.23,-44.63
2026-02-18,34567B200,ShopNet LLC,Retail,479.73,518.98,-39.25
2026-02-19,34567B200,ShopNet LLC,Retail,481.01,518.91,-37.91
2026-02-20,34567B200,ShopNet LLC,Retail,751.61,516.05,-39.44
2026-02-23,34567B200,ShopNet LLC,Retail,474.06,515.1,-41.05
2026-02-24,34567B200,ShopNet LLC,Retail,468.96,510.32,-41.36
2026-02-25,34567B200,ShopNet LLC,Retail,464.92,506.95,-42.04
2026-02-26,34567B200,ShopNet LLC,Retail,476.85,516.18,-39.32
2026-02-27,34567B200,ShopNet LLC,Retail,479.24,518.18,-38.94
2026-03-02,34567B200,ShopNet LLC,Retail,480.79,521.64,-40.85
2026-03-03,34567B200,ShopNet LLC,Retail,476.48,512.68,-36.2
2026-03-04,34567B200,ShopNet LLC,Retail,464.66,500.82,-36.16
2026-03-05,34567B200,ShopNet LLC,Retail,467.95,502.26,-34.32
2026-03-06,34567B200,ShopNet LLC,Retail,470.19,506.11,-35.92
2026-03-09,34567B200,ShopNet LLC,Retail,488.29,523.38,-35.09
2026-03-10,34567B200,ShopNet LLC,Retail,485.57,519.96,-34.39
2026-03-11,34567B200,ShopNet LLC,Retail,494.79,533.99,-39.2
2026-03-12,34567B200,ShopNet LLC,Retail,490.49,524.72,-34.24
2026-03-13,34567B200,ShopNet LLC,Retail,487.27,518.36,-31.09
2026-03-16,34567B200,ShopNet LLC,Retail,501.69,533.85,-32.16
2026-03-17,34567B200,ShopNet LLC,Retail,510.04,545.04,-35.0
2026-03-18,34567B200,ShopNet LLC,Retail,515.19,549.4,-34.21
2026-03-19,34567B200,ShopNet LLC,Retail,508.2,542.27,-34.07
2026-03-20,34567B200,ShopNet LLC,Retail,523.1,556.37,-33.26
2026-03-23,34567B200,ShopNet LLC,Retail,508.62,541.49,-32.87
2026-03-24,34567B200,ShopNet LLC,Retail,508.86,540.54,-31.68
2026-03-25,34567B200,ShopNet LLC,Retail,521.72,549.86,-28.14
2026-03-26,34567B200,ShopNet LLC,Retail,522.57,549.37,-26.8
2026-03-27,34567B200,ShopNet LLC,Retail,521.91,551.41,-29.51
2026-03-30,34567B200,ShopNet LLC,Retail,518.88,545.06,-26.18
2026-03-31,34567B200,ShopNet LLC,Retail,515.37,537.52,-22.16
2026-04-01,34567B200,ShopNet LLC,Retail,504.01,518.37,-14.36
2026-04-02,34567B200,ShopNet LLC,Retail,502.39,519.64,-17.25
2026-04-03,34567B200,ShopNet LLC,Retail,501.95,518.67,-16.72
2026-04-06,34567B200,ShopNet LLC,Retail,499.69,521.7,-22.0
2026-04-07,34567B200,ShopNet LLC,Retail,503.21,523.91,-20.7
2026-04-08,34567B200,ShopNet LLC,Retail,518.12,540.27,-22.15
2026-04-09,34567B200,ShopNet LLC,Retail,519.62,537.04,-17.42
2026-04-10,34567B200,ShopNet LLC,Retail,516.47,535.91,-19.44
2026-04-13,34567B200,ShopNet LLC,Retail,521.88,545.62,-23.74
2026-04-14,34567B200,ShopNet LLC,Retail,508.43,533.43,-25.0
2026-04-15,34567B200,ShopNet LLC,Retail,508.6,538.62,-30.02
2026-04-16,34567B200,ShopNet LLC,Retail,520.3,548.52,-28.22
2026-04-17,34567B200,ShopNet LLC,Retail,517.66,551.12,-33.46
2025-10-01,45678A100,IndustrialCo,Industrials,225.0,225.0,-20.0
2025-10-02,45678A100,IndustrialCo,Industrials,224.37,248.17,-23.8
2025-10-03,45678A100,IndustrialCo,Industrials,228.13,249.05,-20.92
2025-10-06,45678A100,IndustrialCo,Industrials,237.32,255.82,-18.51
2025-10-07,45678A100,IndustrialCo,Industrials,236.61,257.08,-20.48
2025-10-08,45678A100,IndustrialCo,Industrials,235.78,255.77,-19.99
2025-10-09,45678A100,IndustrialCo,Industrials,238.25,259.4,-21.15
2025-10-10,45678A100,IndustrialCo,Industrials,235.1,255.81,-20.71
2025-10-13,45678A100,IndustrialCo,Industrials,233.57,250.53,-16.96
2025-10-14,45678A100,IndustrialCo,Industrials,235.06,250.52,-15.46
2025-10-15,45678A100,IndustrialCo,Industrials,231.66,245.87,-14.21
2025-10-16,45678A100,IndustrialCo,Industrials,229.98,245.28,-15.31
2025-10-17,45678A100,IndustrialCo,Industrials,230.5,249.54,-19.04
2025-10-20,45678A100,IndustrialCo,Industrials,225.05,244.63,-19.58
2025-10-21,45678A100,IndustrialCo,Industrials,218.37,234.95,-16.58
2025-10-22,45678A100,IndustrialCo,Industrials,214.76,235.18,-20.42
2025-10-23,45678A100,IndustrialCo,Industrials,213.18,236.25,-23.08
2025-10-24,45678A100,IndustrialCo,Industrials,214.33,237.11,-22.78
2025-10-27,45678A100,IndustrialCo,Industrials,212.2,237.46,-25.26
2025-10-28,45678A100,IndustrialCo,Industrials,206.07,233.34,-27.26
2025-10-29,45678A100,IndustrialCo,Industrials,211.11,239.45,-28.34
2025-10-30,45678A100,IndustrialCo,Industrials,210.86,242.63,-31.78
2025-10-31,45678A100,IndustrialCo,Industrials,211.61,245.85,-34.23
2025-11-03,45678A100,IndustrialCo,Industrials,207.47,239.97,-32.49
2025-11-04,45678A100,IndustrialCo,Industrials,205.38,241.16,-35.78
2025-11-05,45678A100,IndustrialCo,Industrials,202.64,242.44,-39.8
2025-11-06,45678A100,IndustrialCo,Industrials,198.01,239.4,-41.39
2025-11-07,45678A100,IndustrialCo,Industrials,202.13,241.71,-39.58
2025-11-10,45678A100,IndustrialCo,Industrials,199.97,240.06,-40.09
2025-11-11,45678A100,IndustrialCo,Industrials,199.21,240.48,-41.27
2025-11-12,45678A100,IndustrialCo,Industrials,199.85,241.04,-41.18
2025-11-13,45678A100,IndustrialCo,Industrials,206.52,252.09,-45.57
2025-11-14,45678A100,IndustrialCo,Industrials,203.87,248.22,-44.35
2025-11-17,45678A100,IndustrialCo,Industrials,200.13,243.55,-43.41
2025-11-18,45678A100,IndustrialCo,Industrials,203.23,247.69,-44.46
2025-11-19,45678A100,IndustrialCo,Industrials,197.19,239.15,-41.96
2025-11-20,45678A100,IndustrialCo,Industrials,198.65,243.45,-44.8
2025-11-21,45678A100,IndustrialCo,Industrials,192.96,234.96,-42.0
2025-11-24,45678A100,IndustrialCo,Industrials,188.91,230.55,-41.63
2025-11-25,45678A100,IndustrialCo,Industrials,191.67,234.17,-42.5
2025-11-26,45678A100,IndustrialCo,Industrials,199.61,242.17,-42.57
2025-11-27,45678A100,IndustrialCo,Industrials,200.48,243.33,-42.85
2025-11-28,45678A100,IndustrialCo,Industrials,201.49,241.31,-39.82
2025-12-01,45678A100,IndustrialCo,Industrials,200.08,242.61,-42.53
2025-12-02,45678A100,IndustrialCo,Industrials,193.4,237.86,-44.46
2025-12-03,45678A100,IndustrialCo,Industrials,190.52,232.41,-41.89
2025-12-04,45678A100,IndustrialCo,Industrials,188.98,232.38,-43.4
2025-12-05,45678A100,IndustrialCo,Industrials,195.22,236.39,-41.17
2025-12-08,45678A100,IndustrialCo,Industrials,202.6,239.53,-36.94
2025-12-09,45678A100,IndustrialCo,Industrials,194.98,232.94,-37.96
2025-12-10,45678A100,IndustrialCo,Industrials,196.47,232.75,-36.28
2025-12-11,45678A100,IndustrialCo,Industrials,195.87,235.06,-39.18
2025-12-12,45678A100,IndustrialCo,Industrials,195.11,232.43,-37.32
2025-12-15,45678A100,IndustrialCo,Industrials,199.16,236.0,-36.84
2025-12-16,45678A100,IndustrialCo,Industrials,206.83,242.51,-35.68
2025-12-17,45678A100,IndustrialCo,Industrials,206.02,243.33,-37.31
2025-12-18,45678A100,IndustrialCo,Industrials,198.37,239.86,-41.48
2025-12-19,45678A100,IndustrialCo,Industrials,197.08,237.33,-40.24
2025-12-22,45678A100,IndustrialCo,Industrials,201.7,247.13,-45.42
2025-12-23,45678A100,IndustrialCo,Industrials,203.07,249.31,-46.24
2025-12-24,45678A100,IndustrialCo,Industrials,195.65,239.56,-43.9
2025-12-25,45678A100,IndustrialCo,Industrials,197.2,240.64,-43.44
2025-12-26,45678A100,IndustrialCo,Industrials,194.39,232.98,-38.59
2025-12-29,45678A100,IndustrialCo,Industrials,188.53,224.58,-36.05
2025-12-30,45678A100,IndustrialCo,Industrials,191.01,228.71,-37.7
2025-12-31,45678A100,IndustrialCo,Industrials,195.55,233.2,-37.66
2026-01-01,45678A100,IndustrialCo,Industrials,196.57,234.37,-37.8
2026-01-02,45678A100,IndustrialCo,Industrials,200.23,242.0,-41.77
2026-01-05,45678A100,IndustrialCo,Industrials,203.58,247.72,-44.14
2026-01-06,45678A100,IndustrialCo,Industrials,195.81,241.37,-45.56
2026-01-07,45678A100,IndustrialCo,Industrials,196.49,247.17,-50.67
2026-01-08,45678A100,IndustrialCo,Industrials,201.2,251.77,-50.58
2026-01-09,45678A100,IndustrialCo,Industrials,201.37,252.59,-51.22
2026-01-12,45678A100,IndustrialCo,Industrials,207.22,262.64,-55.42
2026-01-13,45678A100,IndustrialCo,Industrials,199.24,253.67,-54.43
2026-01-14,45678A100,IndustrialCo,Industrials,199.49,252.15,-52.66
2026-01-15,45678A100,IndustrialCo,Industrials,200.84,252.96,-52.11
2026-01-16,45678A100,IndustrialCo,Industrials,201.71,254.65,-52.94
2026-01-19,45678A100,IndustrialCo,Industrials,206.8,258.28,-51.48
2026-01-20,45678A100,IndustrialCo,Industrials,198.63,248.43,-49.8
2026-01-21,45678A100,IndustrialCo,Industrials,199.4,248.46,-49.05
2026-01-22,45678A100,IndustrialCo,Industrials,197.94,249.07,-51.14
2026-01-23,45678A100,IndustrialCo,Industrials,199.69,250.15,-50.46
2026-01-26,45678A100,IndustrialCo,Industrials,200.34,247.84,-47.5
2026-01-27,45678A100,IndustrialCo,Industrials,198.05,247.06,-49.01
2026-01-28,45678A100,IndustrialCo,Industrials,199.54,243.32,-43.78
2026-01-29,45678A100,IndustrialCo,Industrials,201.16,246.27,-45.12
2026-01-30,45678A100,IndustrialCo,Industrials,204.39,249.45,-45.06
2026-02-02,45678A100,IndustrialCo,Industrials,206.96,253.72,-46.76
2026-02-03,45678A100,IndustrialCo,Industrials,210.48,256.7,-46.22
2026-02-04,45678A100,IndustrialCo,Industrials,211.92,262.52,-50.59
2026-02-05,45678A100,IndustrialCo,Industrials,216.16,268.14,-51.98
2026-02-06,45678A100,IndustrialCo,Industrials,210.36,265.09,-54.73
2026-02-09,45678A100,IndustrialCo,Industrials,212.41,266.82,-54.41
2026-02-10,45678A100,IndustrialCo,Industrials,209.99,261.94,-51.95
2026-02-11,45678A100,IndustrialCo,Industrials,205.82,256.17,-50.35
2026-02-12,45678A100,IndustrialCo,Industrials,204.36,260.66,-56.3
2026-02-13,45678A100,IndustrialCo,Industrials,203.63,254.85,-51.21
2026-02-16,45678A100,IndustrialCo,Industrials,207.42,257.92,-50.5
2026-02-17,45678A100,IndustrialCo,Industrials,206.38,258.83,-52.46
2026-02-18,45678A100,IndustrialCo,Industrials,204.53,256.61,-52.08
2026-02-19,45678A100,IndustrialCo,Industrials,203.43,255.1,-51.66
2026-02-20,45678A100,IndustrialCo,Industrials,198.98,252.33,-53.35
2026-02-23,45678A100,IndustrialCo,Industrials,198.65,251.53,-52.88
2026-02-24,45678A100,IndustrialCo,Industrials,197.73,252.15,-54.42
2026-02-25,45678A100,IndustrialCo,Industrials,201.78,257.22,-55.45
2026-02-26,45678A100,IndustrialCo,Industrials,210.05,267.23,-57.18
2026-02-27,45678A100,IndustrialCo,Industrials,207.99,268.78,-60.78
2026-03-02,45678A100,IndustrialCo,Industrials,209.93,270.37,-60.44
2026-03-03,45678A100,IndustrialCo,Industrials,214.75,273.75,-59.0
2026-03-04,45678A100,IndustrialCo,Industrials,208.58,266.3,-57.73
2026-03-05,45678A100,IndustrialCo,Industrials,208.91,264.61,-55.7
2026-03-06,45678A100,IndustrialCo,Industrials,211.95,266.85,-54.91
2026-03-09,45678A100,IndustrialCo,Industrials,222.47,278.73,-56.26
2026-03-10,45678A100,IndustrialCo,Industrials,222.15,276.33,-54.18
2026-03-11,45678A100,IndustrialCo,Industrials,221.06,278.65,-57.59
2026-03-12,45678A100,IndustrialCo,Industrials,221.47,281.34,-59.87
2026-03-13,45678A100,IndustrialCo,Industrials,219.1,281.4,-62.3
2026-03-16,45678A100,IndustrialCo,Industrials,221.96,281.58,-59.62
2026-03-17,45678A100,IndustrialCo,Industrials,227.92,285.2,-57.28
2026-03-18,45678A100,IndustrialCo,Industrials,230.62,286.7,-56.08
2026-03-19,45678A100,IndustrialCo,Industrials,224.86,278.28,-53.42
2026-03-20,45678A100,IndustrialCo,Industrials,232.36,288.0,-55.64
2026-03-23,45678A100,IndustrialCo,Industrials,225.87,280.66,-54.79
2026-03-24,45678A100,IndustrialCo,Industrials,229.63,284.75,-55.12
2026-03-25,45678A100,IndustrialCo,Industrials,237.32,290.34,-53.02
2026-03-26,45678A100,IndustrialCo,Industrials,232.72,286.05,-53.33
2026-03-27,45678A100,IndustrialCo,Industrials,231.13,285.44,-54.31
2026-03-30,45678A100,IndustrialCo,Industrials,231.78,284.76,-52.98
2026-03-31,45678A100,IndustrialCo,Industrials,225.25,276.06,-50.81
2026-04-01,45678A100,IndustrialCo,Industrials,216.7,269.21,-52.5
2026-04-02,45678A100,IndustrialCo,Industrials,219.16,271.83,-52.67
2026-04-03,45678A100,IndustrialCo,Industrials,214.85,270.19,-55.34
2026-04-06,45678A100,IndustrialCo,Industrials,215.91,277.52,-61.61
2026-04-07,45678A100,IndustrialCo,Industrials,209.72,270.84,-61.13
2026-04-08,45678A100,IndustrialCo,Industrials,214.04,273.66,-59.62
2026-04-09,45678A100,IndustrialCo,Industrials,207.06,266.05,-58.99
2026-04-10,45678A100,IndustrialCo,Industrials,206.2,270.08,-63.88
2026-04-13,45678A100,IndustrialCo,Industrials,208.79,273.56,-64.78
2026-04-14,45678A100,IndustrialCo,Industrials,202.48,272.82,-70.34
2026-04-15,45678A100,IndustrialCo,Industrials,204.03,270.97,-66.94
2026-04-16,45678A100,IndustrialCo,Industrials,210.66,280.33,-69.68
2026-04-17,45678A100,IndustrialCo,Industrials,209.22,275.78,-66.56
2025-10-01,45678B200,ManufactCo,Industrials,185.0,185.0,-20.0
2025-10-02,45678B200,ManufactCo,Industrials,181.78,201.89,-20.12
2025-10-03,45678B200,ManufactCo,Industrials,187.39,209.05,-21.66
2025-10-06,45678B200,ManufactCo,Industrials,193.2,213.39,-20.2
2025-10-07,45678B200,ManufactCo,Industrials,190.6,209.79,-19.19
2025-10-08,45678B200,ManufactCo,Industrials,188.73,207.05,-18.32
2025-10-09,45678B200,ManufactCo,Industrials,196.37,214.51,-18.14
2025-10-10,45678B200,ManufactCo,Industrials,197.6,215.85,-18.25
2025-10-13,45678B200,ManufactCo,Industrials,193.58,205.88,-12.3
2025-10-14,45678B200,ManufactCo,Industrials,194.8,204.16,-9.36
2025-10-15,45678B200,ManufactCo,Industrials,190.02,197.59,-7.57
2025-10-16,45678B200,ManufactCo,Industrials,191.71,199.03,-7.31
2025-10-17,45678B200,ManufactCo,Industrials,191.1,195.92,-4.82
2025-10-20,45678B200,ManufactCo,Industrials,185.01,188.55,-3.54
2025-10-21,45678B200,ManufactCo,Industrials,178.58,182.08,-3.49
2025-10-22,45678B200,ManufactCo,Industrials,174.47,178.74,-4.27
2025-10-23,45678B200,ManufactCo,Industrials,170.81,175.3,-4.5
2025-10-24,45678B200,ManufactCo,Industrials,174.15,186.6,-12.44
2025-10-27,45678B200,ManufactCo,Industrials,170.53,182.47,-11.94
2025-10-28,45678B200,ManufactCo,Industrials,167.98,181.16,-13.18
2025-10-29,45678B200,ManufactCo,Industrials,176.45,185.67,-9.22
2025-10-30,45678B200,ManufactCo,Industrials,177.74,186.93,-9.19
2025-10-31,45678B200,ManufactCo,Industrials,177.23,189.41,-12.18
2025-11-03,45678B200,ManufactCo,Industrials,169.59,181.91,-12.32
2025-11-04,45678B200,ManufactCo,Industrials,166.68,181.64,-14.96
2025-11-05,45678B200,ManufactCo,Industrials,168.16,181.96,-13.8
2025-11-06,45678B200,ManufactCo,Industrials,165.37,178.46,-13.09
2025-11-07,45678B200,ManufactCo,Industrials,162.97,173.68,-10.71
2025-11-10,45678B200,ManufactCo,Industrials,161.38,174.09,-12.71
2025-11-11,45678B200,ManufactCo,Industrials,161.41,174.06,-12.65
2025-11-12,45678B200,ManufactCo,Industrials,159.31,175.39,-16.08
2025-11-13,45678B200,ManufactCo,Industrials,170.21,184.56,-14.34
2025-11-14,45678B200,ManufactCo,Industrials,171.54,184.6,-13.07
2025-11-17,45678B200,ManufactCo,Industrials,170.58,182.43,-11.85
2025-11-18,45678B200,ManufactCo,Industrials,173.83,185.69,-11.86
2025-11-19,45678B200,ManufactCo,Industrials,171.36,182.2,-10.85
2025-11-20,45678B200,ManufactCo,Industrials,176.06,182.91,-6.86
2025-11-21,45678B200,ManufactCo,Industrials,171.39,178.97,-7.59
2025-11-24,45678B200,ManufactCo,Industrials,164.33,171.59,-7.26
2025-11-25,45678B200,ManufactCo,Industrials,165.3,175.29,-10.0
2025-11-26,45678B200,ManufactCo,Industrials,168.15,180.34,-12.19
2025-11-27,45678B200,ManufactCo,Industrials,170.43,182.39,-11.96
2025-11-28,45678B200,ManufactCo,Industrials,171.9,181.12,-9.22
2025-12-01,45678B200,ManufactCo,Industrials,169.38,179.26,-9.88
2025-12-02,45678B200,ManufactCo,Industrials,164.25,174.75,-10.49
2025-12-03,45678B200,ManufactCo,Industrials,157.92,169.45,-11.53
2025-12-04,45678B200,ManufactCo,Industrials,160.12,173.01,-12.89
2025-12-05,45678B200,ManufactCo,Industrials,164.09,176.26,-12.17
2025-12-08,45678B200,ManufactCo,Industrials,166.29,182.22,-15.93
2025-12-09,45678B200,ManufactCo,Industrials,159.37,172.13,-12.75
2025-12-10,45678B200,ManufactCo,Industrials,163.98,178.41,-14.44
2025-12-11,45678B200,ManufactCo,Industrials,157.25,169.9,-12.65
2025-12-12,45678B200,ManufactCo,Industrials,155.57,171.42,-15.85
